にゃ,326,326,6598,助詞,特殊,*,*,*,*,にゃ,ニャ,ニャ
ばかし,350,350,4865,助詞,副助詞,*,*,*,*,ばかし,バカシ,バカシ
てん,273,273,8007,助詞,終助詞,*,*,*,*,てん,テン,テン
より,155,155,5542,助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ
すら,258,258,5294,助詞,係助詞,*,*,*,*,すら,スラ,スラ
からには,298,298,5618,助詞,接続助詞,*,*,*,*,からには,カラニハ,カラニワ
ノ,159,159,7011,助詞,格助詞,一般,*,*,*,ノ,ノ,ノ
のう,283,283,6838,助詞,終助詞,*,*,*,*,のう,ノウ,ノー
じゃあ,335,335,6238,助詞,副助詞,*,*,*,*,じゃあ,ジャア,ジャー
ばかり,351,351,4132,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ
之,162,162,7969,助詞,格助詞,一般,*,*,*,之,ノ,ノ
ども,313,313,7559,助詞,接続助詞,*,*,*,*,ども,ドモ,ドモ
しも,333,333,5949,助詞,副助詞,*,*,*,*,しも,シモ,シモ
っと,163,163,8445,助詞,格助詞,引用,*,*,*,っと,ット,ット
なんて,348,348,4411,助詞,副助詞,*,*,*,*,なんて,ナンテ,ナンテ
っけ,272,272,6184,助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ
程,357,357,8354,助詞,副助詞,*,*,*,*,程,ホド,ホド
で,149,149,5781,助詞,格助詞,一般,*,*,*,で,デ,デ
から,297,297,5649,助詞,接続助詞,*,*,*,*,から,カラ,カラ
にて,152,152,5128,助詞,格助詞,一般,*,*,*,にて,ニテ,ニテ
ので,316,316,4585,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ
に,151,151,4304,助詞,格助詞,一般,*,*,*,に,ニ,ニ
で,274,274,8826,助詞,終助詞,*,*,*,*,で,デ,デ
し,304,304,8651,助詞,接続助詞,*,*,*,*,し,シ,シ
なんか,346,346,6364,助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ
け,267,267,7511,助詞,終助詞,*,*,*,*,け,ケ,ケ
ねー,280,280,6161,助詞,終助詞,*,*,*,*,ねー,ネー,ネー
かも,330,330,4923,助詞,副助詞,*,*,*,*,かも,カモ,カモ
なり,365,365,7861,助詞,並立助詞,*,*,*,*,なり,ナリ,ナリ
ねん,281,281,6428,助詞,終助詞,*,*,*,*,ねん,ネン,ネン
ヨ,288,288,6346,助詞,終助詞,*,*,*,*,ヨ,ヨ,ヨ
ねッ,279,279,6685,助詞,終助詞,*,*,*,*,ねッ,ネッ,ネッ
や,286,286,8706,助詞,終助詞,*,*,*,*,や,ヤ,ヤ
に,325,325,8274,助詞,特殊,*,*,*,*,に,ニ,ニ
ネ,279,279,8105,助詞,終助詞,*,*,*,*,ネ,ネ,ネ
わい,292,292,6081,助詞,終助詞,*,*,*,*,わい,ワイ,ワイ
だに,340,340,5531,助詞,副助詞,*,*,*,*,だに,ダニ,ダニ
けど,301,301,5082,助詞,接続助詞,*,*,*,*,けど,ケド,ケド
くらい,331,331,3797,助詞,副助詞,*,*,*,*,くらい,クライ,クライ
かな,323,323,8169,助詞,特殊,*,*,*,*,かな,カナ,カナ
どころか,312,312,4127,助詞,接続助詞,*,*,*,*,どころか,ドコロカ,ドコロカ
で,308,308,7411,助詞,接続助詞,*,*,*,*,で,デ,デ
さ,268,268,5668,助詞,終助詞,*,*,*,*,さ,サ,サ
でも,341,341,5067,助詞,副助詞,*,*,*,*,でも,デモ,デモ
へ,154,154,3557,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
だって,339,339,4227,助詞,副助詞,*,*,*,*,だって,ダッテ,ダッテ
なあ,275,275,6261,助詞,終助詞,*,*,*,*,なあ,ナア,ナー
のに,317,317,6132,助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ
よ,288,288,4768,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
ヲ,161,161,5030,助詞,格助詞,一般,*,*,*,ヲ,ヲ,ヲ
ぞ,270,270,7135,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
とも,310,310,6396,助詞,接続助詞,*,*,*,*,とも,トモ,トモ
ヘ,160,160,8370,助詞,格助詞,一般,*,*,*,ヘ,ヘ,エ
だって,271,271,6535,助詞,終助詞,*,*,*,*,だって,ダッテ,ダッテ
じゃ,308,308,5721,助詞,接続助詞,*,*,*,*,じゃ,ジャ,ジャ
ぞ,259,259,7110,助詞,係助詞,*,*,*,*,ぞ,ゾ,ゾ
だの,361,361,5533,助詞,並立助詞,*,*,*,*,だの,ダノ,ダノ
もん,285,285,7819,助詞,終助詞,*,*,*,*,もん,モン,モン
