印加,1283,1283,4466,名詞,サ変接続,*,*,*,*,印加,インカ,インカ
想到,1283,1283,4688,名詞,サ変接続,*,*,*,*,想到,ソウトウ,ソートー
指揮,1283,1283,4495,名詞,サ変接続,*,*,*,*,指揮,シキ,シキ
順当勝ち,1283,1283,6096,名詞,サ変接続,*,*,*,*,順当勝ち,ジュントウガチ,ジュントーガチ
水書,1283,1283,4467,名詞,サ変接続,*,*,*,*,水書,スイショ,スイショ
大破,1283,1283,5621,名詞,サ変接続,*,*,*,*,大破,タイハ,タイハ
企画,1283,1283,4541,名詞,サ変接続,*,*,*,*,企画,キカク,キカク
ピンぼけ,1283,1283,4426,名詞,サ変接続,*,*,*,*,ピンぼけ,ピンボケ,ピンボケ
先攻,1283,1283,4431,名詞,サ変接続,*,*,*,*,先攻,センコウ,センコー
漸騰,1283,1283,4911,名詞,サ変接続,*,*,*,*,漸騰,ゼントウ,ゼントー
離乳,1283,1283,4467,名詞,サ変接続,*,*,*,*,離乳,リニュウ,リニュー
ハンド,1283,1283,4847,名詞,サ変接続,*,*,*,*,ハンド,ハンド,ハンド
倒幕,1283,1283,4468,名詞,サ変接続,*,*,*,*,倒幕,トウバク,トーバク
入寮,1283,1283,4467,名詞,サ変接続,*,*,*,*,入寮,ニュウリョウ,ニューリョー
検案,1283,1283,4467,名詞,サ変接続,*,*,*,*,検案,ケンアン,ケンアン
絶家,1283,1283,4467,名詞,サ変接続,*,*,*,*,絶家,ゼッケ,ゼッケ
かんぱつ,1283,1283,7400,名詞,サ変接続,*,*,*,*,かんぱつ,カンパツ,カンパツ
深化,1283,1283,4464,名詞,サ変接続,*,*,*,*,深化,シンカ,シンカ
来寇,1283,1283,4467,名詞,サ変接続,*,*,*,*,来寇,ライコウ,ライコー
批准,1283,1283,4467,名詞,サ変接続,*,*,*,*,批准,ヒジュン,ヒジュン
信ぽう,1283,1283,4495,名詞,サ変接続,*,*,*,*,信ぽう,シンポウ,シンポー
訴求,1283,1283,4467,名詞,サ変接続,*,*,*,*,訴求,ソキュウ,ソキュー
にっ唐,1283,1283,7485,名詞,サ変接続,*,*,*,*,にっ唐,ニットウ,ニットー
演説,1283,1283,4448,名詞,サ変接続,*,*,*,*,演説,エンゼツ,エンゼツ
しんみり,1283,1283,7400,名詞,サ変接続,*,*,*,*,しんみり,シンミリ,シンミリ
こう頭,1283,1283,6530,名詞,サ変接続,*,*,*,*,こう頭,コウトウ,コートー
たん読,1283,1283,7287,名詞,サ変接続,*,*,*,*,たん読,タンドク,タンドク
投てき,1283,1283,4467,名詞,サ変接続,*,*,*,*,投てき,トウテキ,トーテキ
呈示,1283,1283,4459,名詞,サ変接続,*,*,*,*,呈示,テイジ,テイジ
アンコール,1283,1283,4390,名詞,サ変接続,*,*,*,*,アンコール,アンコール,アンコール
直送,1283,1283,4467,名詞,サ変接続,*,*,*,*,直送,チョクソウ,チョクソー
さく井,1283,1283,7399,名詞,サ変接続,*,*,*,*,さく井,サクセイ,サクセイ
領有,1283,1283,4467,名詞,サ変接続,*,*,*,*,領有,リョウユウ,リョーユー
受戒,1283,1283,4467,名詞,サ変接続,*,*,*,*,受戒,ジュカイ,ジュカイ
初演,1283,1283,4466,名詞,サ変接続,*,*,*,*,初演,ショエン,ショエン
控訴,1283,1283,4562,名詞,サ変接続,*,*,*,*,控訴,コウソ,コーソ
諳記,1283,1283,4467,名詞,サ変接続,*,*,*,*,諳記,アンキ,アンキ
興起,1283,1283,4157,名詞,サ変接続,*,*,*,*,興起,コウキ,コーキ
対峠,1283,1283,4424,名詞,サ変接続,*,*,*,*,対峠,タイジ,タイジ
増兵,1283,1283,4510,名詞,サ変接続,*,*,*,*,増兵,ゾウヘイ,ゾーヘイ
届出,1283,1283,4498,名詞,サ変接続,*,*,*,*,届出,トドケデ,トドケデ
潤色,1283,1283,4467,名詞,サ変接続,*,*,*,*,潤色,ジュンショク,ジュンショク
犬死に,1283,1283,4467,名詞,サ変接続,*,*,*,*,犬死に,イヌジニ,イヌジニ
けんぺい,1283,1283,7400,名詞,サ変接続,*,*,*,*,けんぺい,ケンペイ,ケンペイ
ほっ起,1283,1283,7034,名詞,サ変接続,*,*,*,*,ほっ起,ホッキ,ホッキ
外遊,1283,1283,4467,名詞,サ変接続,*,*,*,*,外遊,ガイユウ,ガイユー
密漁,1283,1283,4454,名詞,サ変接続,*,*,*,*,密漁,ミツリョウ,ミツリョー
