これ,1432,1432,7251,指示詞,名詞形態指示詞,*,*,これ,これ,*
それ,1432,1432,5396,指示詞,名詞形態指示詞,*,*,それ,それ,*
あれ,1432,1432,7984,指示詞,名詞形態指示詞,*,*,あれ,あれ,*
どれ,1432,1432,7060,指示詞,名詞形態指示詞,*,*,どれ,どれ,*
ここ,1432,1432,3461,指示詞,名詞形態指示詞,*,*,ここ,ここ,*
そこ,1432,1432,7139,指示詞,名詞形態指示詞,*,*,そこ,そこ,*
あそこ,1432,1432,6563,指示詞,名詞形態指示詞,*,*,あそこ,あそこ,*
どこ,1432,1432,6389,指示詞,名詞形態指示詞,*,*,どこ,どこ,代表表記:どこ/どこ
何処,1432,1432,8560,指示詞,名詞形態指示詞,*,*,何処,どこ,代表表記:どこ/どこ
こちら,1432,1432,7089,指示詞,名詞形態指示詞,*,*,こちら,こちら,*
そちら,1432,1432,6563,指示詞,名詞形態指示詞,*,*,そちら,そちら,*
あちら,1432,1432,6563,指示詞,名詞形態指示詞,*,*,あちら,あちら,*
どちら,1432,1432,6803,指示詞,名詞形態指示詞,*,*,どちら,どちら,*
こっち,1432,1432,6564,指示詞,名詞形態指示詞,*,*,こっち,こっち,*
そっち,1432,1432,6569,指示詞,名詞形態指示詞,*,*,そっち,そっち,*
あっち,1432,1432,6563,指示詞,名詞形態指示詞,*,*,あっち,あっち,*
どっち,1432,1432,6564,指示詞,名詞形態指示詞,*,*,どっち,どっち,*
この,1433,1433,6800,指示詞,連体詞形態指示詞,*,*,この,この,*
その,1433,1433,7924,指示詞,連体詞形態指示詞,*,*,その,その,*
あの,1433,1433,6432,指示詞,連体詞形態指示詞,*,*,あの,あの,*
どの,1433,1433,7503,指示詞,連体詞形態指示詞,*,*,どの,どの,*
こんな,1433,1433,6127,指示詞,連体詞形態指示詞,*,*,こんな,こんな,*
そんな,1433,1433,4135,指示詞,連体詞形態指示詞,*,*,そんな,そんな,*
あんな,1433,1433,5309,指示詞,連体詞形態指示詞,*,*,あんな,あんな,*
どんな,1433,1433,5385,指示詞,連体詞形態指示詞,*,*,どんな,どんな,*
こういう,1433,1433,5393,指示詞,連体詞形態指示詞,*,*,こういう,こういう,*
そういう,1433,1433,5263,指示詞,連体詞形態指示詞,*,*,そういう,そういう,*
ああいう,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,ああいう,ああいう,*
どういう,1433,1433,5375,指示詞,連体詞形態指示詞,*,*,どういう,どういう,*
こういった,1433,1433,5456,指示詞,連体詞形態指示詞,*,*,こういった,こういった,*
そういった,1433,1433,4926,指示詞,連体詞形態指示詞,*,*,そういった,そういった,*
ああいった,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,ああいった,ああいった,*
どういった,1433,1433,5455,指示詞,連体詞形態指示詞,*,*,どういった,どういった,*
こうした,1433,1433,3980,指示詞,連体詞形態指示詞,*,*,こうした,こうした,*
そうした,1433,1433,4551,指示詞,連体詞形態指示詞,*,*,そうした,そうした,*
ああした,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,ああした,ああした,*
どうした,1433,1433,4709,指示詞,連体詞形態指示詞,*,*,どうした,どうした,*
このような,1433,1433,5277,指示詞,連体詞形態指示詞,*,*,このような,このような,代表表記:このような/このような
この様な,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,この様な,このような,代表表記:このような/このような
そのような,1433,1433,5452,指示詞,連体詞形態指示詞,*,*,そのような,そのような,代表表記:そのような/そのような
その様な,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,その様な,そのような,代表表記:そのような/そのような
あのような,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,あのような,あのような,代表表記:あのような/あのような
あの様な,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,あの様な,あのような,代表表記:あのような/あのような
どのような,1433,1433,5119,指示詞,連体詞形態指示詞,*,*,どのような,どのような,代表表記:どのような/どのような
どの様な,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,どの様な,どのような,代表表記:どのような/どのような
こういうような,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,こういうような,こういうような,代表表記:こういうような/こういうような
こういう様な,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,こういう様な,こういうような,代表表記:こういうような/こういうような
そういうような,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,そういうような,そういうような,代表表記:そういうような/そういうような
そういう様な,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,そういう様な,そういうような,代表表記:そういうような/そういうような
ああいうような,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,ああいうような,ああいうような,代表表記:ああいうような/ああいうような
ああいう様な,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,ああいう様な,ああいうような,代表表記:ああいうような/ああいうような
どういうような,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,どういうような,どういうような,代表表記:どういうような/どういうような
どういう様な,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,どういう様な,どういうような,代表表記:どういうような/どういうような
こんなふうな,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,こんなふうな,こんなふうな,*
そんなふうな,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,そんなふうな,そんなふうな,*
あんなふうな,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,あんなふうな,あんなふうな,*
どんなふうな,1433,1433,5457,指示詞,連体詞形態指示詞,*,*,どんなふうな,どんなふうな,*
