再,1868,1868,7354,接頭辞,名詞接頭辞,*,*,再,さい,代表表記:再/さい 内容語
準,1868,1868,7183,接頭辞,名詞接頭辞,*,*,準,じゅん,代表表記:準/じゅん 内容語
新,1868,1868,7779,接頭辞,名詞接頭辞,*,*,新,しん,代表表記:新/しん 内容語 換言:+N:Nが新しい
旧,1868,1868,5161,接頭辞,名詞接頭辞,*,*,旧,きゅう,代表表記:旧/きゅう 内容語
超,1868,1868,5114,接頭辞,名詞接頭辞,*,*,超,ちょう,代表表記:超/ちょう 内容語
高,1868,1868,8394,接頭辞,名詞接頭辞,*,*,高,こう,代表表記:高/こう 内容語 換言:+N:Nが高い;+N:Nが良い
低,1868,1868,6294,接頭辞,名詞接頭辞,*,*,低,てい,代表表記:低/てい 内容語 換言:+N:Nが低い
猛,1868,1868,7405,接頭辞,名詞接頭辞,*,*,猛,もう,代表表記:猛/もう 内容語
全,1868,1868,7374,接頭辞,名詞接頭辞,*,*,全,ぜん,代表表記:全/ぜん 内容語
現,1868,1868,8714,接頭辞,名詞接頭辞,*,*,現,げん,代表表記:現/げん 内容語
前,1868,1868,9415,接頭辞,名詞接頭辞,*,*,前,ぜん,代表表記:前/ぜん 内容語
元,1868,1868,5733,接頭辞,名詞接頭辞,*,*,元,もと,代表表記:元/もと 内容語
故,1868,1868,5768,接頭辞,名詞接頭辞,*,*,故,こ,代表表記:故/こ 内容語
好,1868,1868,8402,接頭辞,名詞接頭辞,*,*,好,こう,代表表記:好/こう 内容語
長,1868,1868,7637,接頭辞,名詞接頭辞,*,*,長,ちょう,代表表記:長/ちょう 内容語 換言:+N:Nが長い
短,1868,1868,7532,接頭辞,名詞接頭辞,*,*,短,たん,代表表記:短/たん 内容語 換言:+N:Nが短い
諸,1868,1868,7428,接頭辞,名詞接頭辞,*,*,諸,しょ,代表表記:諸/しょ 内容語
被,1868,1868,9384,接頭辞,名詞接頭辞,*,*,被,ひ,代表表記:被/ひ 内容語
御,1868,1868,7049,接頭辞,名詞接頭辞,*,*,御,ご,代表表記:御/お
ご,1868,1868,11369,接頭辞,名詞接頭辞,*,*,ご,ご,代表表記:御/お
お,1868,1868,10549,接頭辞,名詞接頭辞,*,*,お,お,代表表記:御/お
み,1868,1868,13090,接頭辞,名詞接頭辞,*,*,み,み,代表表記:み/み
す,1868,1868,10737,接頭辞,名詞接頭辞,*,*,す,す,代表表記:す/す
真,1868,1868,7422,接頭辞,名詞接頭辞,*,*,真,ま,代表表記:真/ま 内容語
ま,1868,1868,9245,接頭辞,名詞接頭辞,*,*,ま,ま,代表表記:真/ま 内容語
真っ,1868,1868,8686,接頭辞,名詞接頭辞,*,*,真っ,まっ,代表表記:真っ/まっ 内容語
まっ,1868,1868,10825,接頭辞,名詞接頭辞,*,*,まっ,まっ,代表表記:真っ/まっ 内容語
真ん,1868,1868,7363,接頭辞,名詞接頭辞,*,*,真ん,まん,代表表記:真ん/まん 内容語
まん,1868,1868,10979,接頭辞,名詞接頭辞,*,*,まん,まん,代表表記:真ん/まん 内容語
大,1868,1868,8464,接頭辞,名詞接頭辞,*,*,大,だい,代表表記:大/だい 反義:接頭辞-名詞接頭辞:小/しょう 内容語 換言:+N:Nが大きい
大,1868,1868,8464,接頭辞,名詞接頭辞,*,*,大,おお,代表表記:大/おお 反義:接頭辞-名詞接頭辞:小/しょう 内容語 換言:+N:Nが大きい
おお,1868,1868,12466,接頭辞,名詞接頭辞,*,*,おお,おお,代表表記:大/おお 反義:接頭辞-名詞接頭辞:小/しょう 内容語 換言:+N:Nが大きい
中,1868,1868,10040,接頭辞,名詞接頭辞,*,*,中,ちゅう,代表表記:中/ちゅう 内容語
小,1868,1868,9239,接頭辞,名詞接頭辞,*,*,小,しょう,代表表記:小/しょう 反義:接頭辞-名詞接頭辞:大/だい;接頭辞-名詞接頭辞:大/おお 内容語 換言:+N:Nが小さい
両,1868,1868,7012,接頭辞,名詞接頭辞,*,*,両,りょう,代表表記:両/りょう 内容語
本,1868,1868,10873,接頭辞,名詞接頭辞,*,*,本,ほん,代表表記:本/ほん 内容語
第,1868,1868,7217,接頭辞,名詞接頭辞,*,*,第,だい,代表表記:第/だい
約,1868,1868,6960,接頭辞,名詞接頭辞,*,*,約,やく,代表表記:約/やく
まる,1868,1868,10805,接頭辞,名詞接頭辞,*,*,まる,まる,代表表記:まる/まる
同,1868,1868,8571,接頭辞,名詞接頭辞,*,*,同,どう,代表表記:同/どう 内容語
各,1868,1868,8377,接頭辞,名詞接頭辞,*,*,各,かく,代表表記:各/かく 内容語
ひと,1868,1868,9909,接頭辞,名詞接頭辞,*,*,ひと,ひと,代表表記:ひと/ひと
今,1868,1868,8048,接頭辞,名詞接頭辞,*,*,今,こん,代表表記:今/こん 内容語
来,1868,1868,7825,接頭辞,名詞接頭辞,*,*,来,らい,代表表記:来/らい 内容語
最,1868,1868,7096,接頭辞,名詞接頭辞,*,*,最,さい,代表表記:最/さい 内容語
他,1868,1868,7665,接頭辞,名詞接頭辞,*,*,他,た,代表表記:他/た 内容語
初,1868,1868,8320,接頭辞,名詞接頭辞,*,*,初,はつ,代表表記:初/はつ 内容語
副,1868,1868,4904,接頭辞,名詞接頭辞,*,*,副,ふく,代表表記:副/ふく 内容語
名,1868,1868,8181,接頭辞,名詞接頭辞,*,*,名,めい,代表表記:名/めい 内容語
昨,1868,1868,11589,接頭辞,名詞接頭辞,*,*,昨,さく,代表表記:昨/さく 内容語
毎,1868,1868,9669,接頭辞,名詞接頭辞,*,*,毎,まい,代表表記:毎/まい 内容語
翌,1868,1868,11467,接頭辞,名詞接頭辞,*,*,翌,よく,代表表記:翌/よく 内容語
実,1868,1868,13894,接頭辞,名詞接頭辞,*,*,実,じっ,代表表記:実/じっ 内容語 換言:+N:Nが実際だ
主,1868,1868,13247,接頭辞,名詞接頭辞,*,*,主,しゅ,代表表記:主/しゅ 内容語 換言:+N:Nが主だ
総,1868,1868,11543,接頭辞,名詞接頭辞,*,*,総,そう,代表表記:総/そう 内容語
プレ,1868,1868,13726,接頭辞,名詞接頭辞,*,*,プレ,ぷれ,代表表記:プレ/ぷれ 内容語
うち,1867,1867,11342,接頭辞,動詞接頭辞,*,*,うち,うち,代表表記:うち/うち
とり,1867,1867,12209,接頭辞,動詞接頭辞,*,*,とり,とり,代表表記:とり/とり
ぶち,1867,1867,10663,接頭辞,動詞接頭辞,*,*,ぶち,ぶち,代表表記:ぶち/ぶち
ぶっ,1867,1867,12059,接頭辞,動詞接頭辞,*,*,ぶっ,ぶっ,代表表記:ぶっ/ぶっ
ブッ,1867,1867,9725,接頭辞,動詞接頭辞,*,*,ブッ,ぶっ,代表表記:ぶっ/ぶっ
かっ,1867,1867,11935,接頭辞,動詞接頭辞,*,*,かっ,かっ,代表表記:かっ/かっ
カッ,1867,1867,10387,接頭辞,動詞接頭辞,*,*,カッ,かっ,代表表記:かっ/かっ
ふっ,1867,1867,11910,接頭辞,動詞接頭辞,*,*,ふっ,ふっ,代表表記:ふっ/ふっ
フッ,1867,1867,10186,接頭辞,動詞接頭辞,*,*,フッ,ふっ,代表表記:ふっ/ふっ
ぶん,1867,1867,12397,接頭辞,動詞接頭辞,*,*,ぶん,ぶん,代表表記:ぶん/ぶん
相,1867,1867,8378,接頭辞,動詞接頭辞,*,*,相,あい,代表表記:相/あい
あい,1867,1867,12334,接頭辞,動詞接頭辞,*,*,あい,あい,代表表記:相/あい
真,1865,1865,9826,接頭辞,イ形容詞接頭辞,*,*,真,ま,代表表記:真/ま
ま,1865,1865,12091,接頭辞,イ形容詞接頭辞,*,*,ま,ま,代表表記:真/ま
真っ,1865,1865,8693,接頭辞,イ形容詞接頭辞,*,*,真っ,まっ,代表表記:真っ/まっ
まっ,1865,1865,12841,接頭辞,イ形容詞接頭辞,*,*,まっ,まっ,代表表記:真っ/まっ
御,1865,1865,8587,接頭辞,イ形容詞接頭辞,*,*,御,お,代表表記:御/お
お,1865,1865,14140,接頭辞,イ形容詞接頭辞,*,*,お,お,代表表記:御/お
こ,1865,1865,13748,接頭辞,イ形容詞接頭辞,*,*,こ,こ,代表表記:こ/こ
か,1865,1865,14822,接頭辞,イ形容詞接頭辞,*,*,か,か,代表表記:か/か
超,1865,1865,8377,接頭辞,イ形容詞接頭辞,*,*,超,ちょう,代表表記:超/ちょう
無,1866,1866,7558,接頭辞,ナ形容詞接頭辞,*,*,無,む,代表表記:無/む
不,1866,1866,9204,接頭辞,ナ形容詞接頭辞,*,*,不,ふ,代表表記:不/ふ
非,1866,1866,8243,接頭辞,ナ形容詞接頭辞,*,*,非,ひ,代表表記:非/ひ
未,1866,1866,5997,接頭辞,ナ形容詞接頭辞,*,*,未,み,代表表記:未/み
超,1866,1866,7554,接頭辞,ナ形容詞接頭辞,*,*,超,ちょう,代表表記:超/ちょう
最,1866,1866,10308,接頭辞,ナ形容詞接頭辞,*,*,最,さい,代表表記:最/さい
御,1866,1866,7784,接頭辞,ナ形容詞接頭辞,*,*,御,お,代表表記:御/お
お,1866,1866,12208,接頭辞,ナ形容詞接頭辞,*,*,お,お,代表表記:御/お
ご,1866,1866,13275,接頭辞,ナ形容詞接頭辞,*,*,ご,ご,代表表記:御/お
真,1866,1866,9238,接頭辞,ナ形容詞接頭辞,*,*,真,ま,代表表記:真/ま
ま,1866,1866,10864,接頭辞,ナ形容詞接頭辞,*,*,ま,ま,代表表記:真/ま
真っ,1866,1866,6527,接頭辞,ナ形容詞接頭辞,*,*,真っ,まっ,代表表記:真っ/まっ
まっ,1866,1866,11719,接頭辞,ナ形容詞接頭辞,*,*,まっ,まっ,代表表記:真っ/まっ
