社,1633,1633,13239,接尾辞,名詞性名詞助数辞,*,*,社,しゃ,代表表記:社/しゃ 内容語
条,1633,1633,10488,接尾辞,名詞性名詞助数辞,*,*,条,じょう,代表表記:条/じょう 内容語
項,1633,1633,10480,接尾辞,名詞性名詞助数辞,*,*,項,こう,代表表記:項/こう 内容語
単位,1633,1633,9586,接尾辞,名詞性名詞助数辞,*,*,単位,たんい,代表表記:単位/たんい 内容語
種類,1633,1633,8889,接尾辞,名詞性名詞助数辞,*,*,種類,しゅるい,代表表記:種類/しゅるい 内容語
連続,1633,1633,7746,接尾辞,名詞性名詞助数辞,*,*,連続,れんぞく,代表表記:連続/れんぞく 内容語
余り,1633,1633,6320,接尾辞,名詞性名詞助数辞,*,*,余り,あまり,代表表記:余り/あまり 内容語
余,1633,1633,11458,接尾辞,名詞性名詞助数辞,*,*,余,あまり,代表表記:余り/あまり 内容語
あまり,1633,1633,10584,接尾辞,名詞性名詞助数辞,*,*,あまり,あまり,代表表記:余り/あまり 内容語
戦,1633,1633,13633,接尾辞,名詞性名詞助数辞,*,*,戦,せん,代表表記:戦/せん 内容語
勝,1633,1633,8739,接尾辞,名詞性名詞助数辞,*,*,勝,しょう,代表表記:勝/しょう 内容語
敗,1633,1633,9985,接尾辞,名詞性名詞助数辞,*,*,敗,はい,代表表記:敗/はい 内容語
泊,1633,1633,9482,接尾辞,名詞性名詞助数辞,*,*,泊,はく,代表表記:泊/はく 内容語
角形,1633,1633,9129,接尾辞,名詞性名詞助数辞,*,*,角形,かくけい,代表表記:角形/かくけい 内容語
個,1633,1633,10286,接尾辞,名詞性名詞助数辞,*,*,個,こ,代表表記:個/こ 準内容語
こ,1633,1633,12910,接尾辞,名詞性名詞助数辞,*,*,こ,こ,代表表記:個/こ 準内容語
コ,1633,1633,18807,接尾辞,名詞性名詞助数辞,*,*,コ,こ,代表表記:個/こ 準内容語
ヶ,1633,1633,10456,接尾辞,名詞性名詞助数辞,*,*,ヶ,か,代表表記:ヶ/か 準内容語
箇,1633,1633,9584,接尾辞,名詞性名詞助数辞,*,*,箇,か,代表表記:箇/か 準内容語
か所,1633,1633,11567,接尾辞,名詞性名詞助数辞,*,*,か所,かしょ,代表表記:か所/かしょ 準内容語
カ所,1633,1633,9734,接尾辞,名詞性名詞助数辞,*,*,カ所,かしょ,代表表記:か所/かしょ 準内容語
ヶ所,1633,1633,9802,接尾辞,名詞性名詞助数辞,*,*,ヶ所,かしょ,代表表記:か所/かしょ 準内容語
箇所,1633,1633,9584,接尾辞,名詞性名詞助数辞,*,*,箇所,かしょ,代表表記:か所/かしょ 準内容語
か国,1633,1633,11653,接尾辞,名詞性名詞助数辞,*,*,か国,かこく,代表表記:か国/かこく 準内容語
カ国,1633,1633,8962,接尾辞,名詞性名詞助数辞,*,*,カ国,かこく,代表表記:か国/かこく 準内容語
ヶ国,1633,1633,9680,接尾辞,名詞性名詞助数辞,*,*,ヶ国,かこく,代表表記:か国/かこく 準内容語
箇国,1633,1633,9583,接尾辞,名詞性名詞助数辞,*,*,箇国,かこく,代表表記:か国/かこく 準内容語
人,1633,1633,12881,接尾辞,名詞性名詞助数辞,*,*,人,にん,代表表記:人/にん 準内容語 カテゴリ:人
名,1633,1633,12938,接尾辞,名詞性名詞助数辞,*,*,名,めい,代表表記:名/めい 準内容語 カテゴリ:人
本,1633,1633,13520,接尾辞,名詞性名詞助数辞,*,*,本,ほん,代表表記:本/ほん 準内容語
冊,1633,1633,9585,接尾辞,名詞性名詞助数辞,*,*,冊,さつ,代表表記:冊/さつ 準内容語
通,1633,1633,11130,接尾辞,名詞性名詞助数辞,*,*,通,つう,代表表記:通/つう 準内容語
台,1633,1633,9372,接尾辞,名詞性名詞助数辞,*,*,台,だい,代表表記:台/だい 準内容語
匹,1633,1633,9583,接尾辞,名詞性名詞助数辞,*,*,匹,ひき,代表表記:匹/ひき 準内容語
羽,1633,1633,10569,接尾辞,名詞性名詞助数辞,*,*,羽,わ,代表表記:羽/わ 準内容語
把,1633,1633,9593,接尾辞,名詞性名詞助数辞,*,*,把,わ,代表表記:把/わ 準内容語
頭,1633,1633,11308,接尾辞,名詞性名詞助数辞,*,*,頭,とう,代表表記:頭/とう 準内容語
件,1633,1633,10987,接尾辞,名詞性名詞助数辞,*,*,件,けん,代表表記:件/けん 準内容語
隻,1633,1633,9583,接尾辞,名詞性名詞助数辞,*,*,隻,せき,代表表記:隻/せき 準内容語
杯,1633,1633,7561,接尾辞,名詞性名詞助数辞,*,*,杯,はい,代表表記:杯/はい 準内容語
歩,1633,1633,10562,接尾辞,名詞性名詞助数辞,*,*,歩,ほ,代表表記:歩/ほ 準内容語
滴,1633,1633,9586,接尾辞,名詞性名詞助数辞,*,*,滴,てき,代表表記:滴/てき 準内容語
歳,1633,1633,11445,接尾辞,名詞性名詞助数辞,*,*,歳,さい,代表表記:歳/さい 準内容語
才,1633,1633,9591,接尾辞,名詞性名詞助数辞,*,*,才,さい,代表表記:才/さい 準内容語
番,1633,1633,6689,接尾辞,名詞性名詞助数辞,*,*,番,ばん,代表表記:番/ばん 準内容語
ばん,1633,1633,14052,接尾辞,名詞性名詞助数辞,*,*,ばん,ばん,代表表記:番/ばん 準内容語
等,1633,1633,8829,接尾辞,名詞性名詞助数辞,*,*,等,とう,代表表記:等/とう 準内容語
位,1633,1633,5352,接尾辞,名詞性名詞助数辞,*,*,位,い,代表表記:位/い 準内容語
度,1633,1633,11345,接尾辞,名詞性名詞助数辞,*,*,度,ど,代表表記:度/ど 準内容語
回,1633,1633,11259,接尾辞,名詞性名詞助数辞,*,*,回,かい,代表表記:回/かい 準内容語
周,1633,1633,12836,接尾辞,名詞性名詞助数辞,*,*,周,しゅう,代表表記:周/しゅう 準内容語
遍,1633,1633,9583,接尾辞,名詞性名詞助数辞,*,*,遍,へん,代表表記:遍/へん 準内容語
倍,1633,1633,9687,接尾辞,名詞性名詞助数辞,*,*,倍,ばい,代表表記:倍/ばい 準内容語
％,1633,1633,5568,接尾辞,名詞性名詞助数辞,*,*,％,ぱーせんと,代表表記:％/ぱーせんと 準内容語
割,1633,1633,9472,接尾辞,名詞性名詞助数辞,*,*,割,わり,代表表記:割/わり 準内容語
厘,1633,1633,9583,接尾辞,名詞性名詞助数辞,*,*,厘,りん,代表表記:厘/りん 準内容語
乗,1633,1633,11367,接尾辞,名詞性名詞助数辞,*,*,乗,じょう,代表表記:乗/じょう 準内容語
通り,1633,1633,7855,接尾辞,名詞性名詞助数辞,*,*,通り,とおり,代表表記:通り/とおり 準内容語
とおり,1633,1633,11407,接尾辞,名詞性名詞助数辞,*,*,とおり,とおり,代表表記:通り/とおり 準内容語
号,1633,1633,9458,接尾辞,名詞性名詞助数辞,*,*,号,ごう,代表表記:号/ごう 準内容語
