真,560,560,7716,接頭詞,名詞接続,*,*,*,*,真,マ,マ
真,560,560,8583,接頭詞,名詞接続,*,*,*,*,真,シン,シン
平,560,560,8760,接頭詞,名詞接続,*,*,*,*,平,ヒラ,ヒラ
元,560,560,5636,接頭詞,名詞接続,*,*,*,*,元,モト,モト
代,560,560,8731,接頭詞,名詞接続,*,*,*,*,代,ダイ,ダイ
ふた,560,560,7856,接頭詞,名詞接続,*,*,*,*,ふた,フタ,フタ
片,560,560,7059,接頭詞,名詞接続,*,*,*,*,片,カタ,カタ
翌,560,560,8554,接頭詞,名詞接続,*,*,*,*,翌,ヨク,ヨク
生,560,560,7821,接頭詞,名詞接続,*,*,*,*,生,ナマ,ナマ
生,560,560,10160,接頭詞,名詞接続,*,*,*,*,生,キ,キ
長,560,560,11724,接頭詞,名詞接続,*,*,*,*,長,ナガ,ナガ
長,560,560,11534,接頭詞,名詞接続,*,*,*,*,長,チョウ,チョー
ポスト,560,560,6921,接頭詞,名詞接続,*,*,*,*,ポスト,ポスト,ポスト
双,560,560,7809,接頭詞,名詞接続,*,*,*,*,双,ソウ,ソー
真っ,557,557,7220,接頭詞,形容詞接続,*,*,*,*,真っ,マッ,マッ
枚,558,558,5898,接頭詞,数接続,*,*,*,*,枚,マイ,マイ
青,560,560,8750,接頭詞,名詞接続,*,*,*,*,青,アオ,アオ
御,559,559,6373,接頭詞,動詞接続,*,*,*,*,御,オ,オ
副,560,560,3547,接頭詞,名詞接続,*,*,*,*,副,フク,フク
過,560,560,6658,接頭詞,名詞接続,*,*,*,*,過,カ,カ
再,560,560,5787,接頭詞,名詞接続,*,*,*,*,再,サイ,サイ
今,560,560,7664,接頭詞,名詞接続,*,*,*,*,今,コン,コン
今,560,560,11536,接頭詞,名詞接続,*,*,*,*,今,イマ,イマ
小,560,560,6315,接頭詞,名詞接続,*,*,*,*,小,ショウ,ショー
小,560,560,8323,接頭詞,名詞接続,*,*,*,*,小,コ,コ
計,558,558,5523,接頭詞,数接続,*,*,*,*,計,ケイ,ケイ
大,559,559,8997,接頭詞,動詞接続,*,*,*,*,大,オオ,オー
正,560,560,7692,接頭詞,名詞接続,*,*,*,*,正,セイ,セイ
第,560,560,11166,接頭詞,名詞接続,*,*,*,*,第,ダイ,ダイ
ぶち,559,559,7554,接頭詞,動詞接続,*,*,*,*,ぶち,ブチ,ブチ
御,557,557,7211,接頭詞,形容詞接続,*,*,*,*,御,オ,オ
即,560,560,7476,接頭詞,名詞接続,*,*,*,*,即,ソク,ソク
準,560,560,5309,接頭詞,名詞接続,*,*,*,*,準,ジュン,ジュン
定,560,560,9055,接頭詞,名詞接続,*,*,*,*,定,テイ,テイ
下,558,558,7859,接頭詞,数接続,*,*,*,*,下,シモ,シモ
非,560,560,6137,接頭詞,名詞接続,*,*,*,*,非,ヒ,ヒ
低,560,560,7606,接頭詞,名詞接続,*,*,*,*,低,テイ,テイ
満,558,558,7274,接頭詞,数接続,*,*,*,*,満,マン,マン
若,560,560,7347,接頭詞,名詞接続,*,*,*,*,若,ワカ,ワカ
ニセ,560,560,5904,接頭詞,名詞接続,*,*,*,*,ニセ,ニセ,ニセ
続,560,560,6967,接頭詞,名詞接続,*,*,*,*,続,ゾク,ゾク
御,560,560,6085,接頭詞,名詞接続,*,*,*,*,御,ゴ,ゴ
御,560,560,6189,接頭詞,名詞接続,*,*,*,*,御,オ,オ
粗,560,560,7139,接頭詞,名詞接続,*,*,*,*,粗,ソ,ソ
干し,560,560,6655,接頭詞,名詞接続,*,*,*,*,干し,ホシ,ホシ
最,560,560,7939,接頭詞,名詞接続,*,*,*,*,最,サイ,サイ
比,560,560,9055,接頭詞,名詞接続,*,*,*,*,比,ヒ,ヒ
猛,560,560,6427,接頭詞,名詞接続,*,*,*,*,猛,モウ,モー
助,560,560,6600,接頭詞,名詞接続,*,*,*,*,助,ジョ,ジョ
ｐＨ,558,558,4388,接頭詞,数接続,*,*,*,*,ｐＨ,ペーハー,ペーハー
Ｎｏ．,558,558,4713,接頭詞,数接続,*,*,*,*,Ｎｏ．,ナンバー,ナンバー
引き,559,559,7484,接頭詞,動詞接続,*,*,*,*,引き,ヒキ,ヒキ
原,560,560,8328,接頭詞,名詞接続,*,*,*,*,原,ゲン,ゲン
まっ,560,560,5487,接頭詞,名詞接続,*,*,*,*,まっ,マッ,マッ
不,560,560,5497,接頭詞,名詞接続,*,*,*,*,不,フ,フ
老,560,560,5964,接頭詞,名詞接続,*,*,*,*,老,ロウ,ロー
焼,560,560,8298,接頭詞,名詞接続,*,*,*,*,焼,ショウ,ショー
チョー,559,559,4608,接頭詞,動詞接続,*,*,*,*,チョー,チョー,チョー
ヌカ,560,560,5289,接頭詞,名詞接続,*,*,*,*,ヌカ,ヌカ,ヌカ
およそ,558,558,7369,接頭詞,数接続,*,*,*,*,およそ,オヨソ,オヨソ
同,560,560,4691,接頭詞,名詞接続,*,*,*,*,同,ドウ,ドー
他,560,560,4336,接頭詞,名詞接続,*,*,*,*,他,タ,タ
引っ,559,559,6936,接頭詞,動詞接続,*,*,*,*,引っ,ヒッ,ヒッ
お,557,557,10117,接頭詞,形容詞接続,*,*,*,*,お,オ,オ
総,558,558,11305,接頭詞,数接続,*,*,*,*,総,ソウ,ソー
消,560,560,8768,接頭詞,名詞接続,*,*,*,*,消,ショウ,ショー
故,560,560,5195,接頭詞,名詞接続,*,*,*,*,故,コ,コ
軽,560,560,7309,接頭詞,名詞接続,*,*,*,*,軽,ケイ,ケイ
毎時,558,558,6172,接頭詞,数接続,*,*,*,*,毎時,マイジ,マイジ
総,560,560,6556,接頭詞,名詞接続,*,*,*,*,総,ソウ,ソー
バカっ,560,560,5319,接頭詞,名詞接続,*,*,*,*,バカっ,バカッ,バカッ
下り,560,560,5828,接頭詞,名詞接続,*,*,*,*,下り,クダリ,クダリ
注,558,558,7154,接頭詞,数接続,*,*,*,*,注,チュウ,チュー
商,560,560,9771,接頭詞,名詞接続,*,*,*,*,商,ショウ,ショー
手,560,560,9367,接頭詞,名詞接続,*,*,*,*,手,テ,テ
新,560,560,6021,接頭詞,名詞接続,*,*,*,*,新,シン,シン
ばか,560,560,7087,接頭詞,名詞接続,*,*,*,*,ばか,バカ,バカ
当,560,560,5284,接頭詞,名詞接続,*,*,*,*,当,トウ,トー
上り,560,560,7385,接頭詞,名詞接続,*,*,*,*,上り,ノボリ,ノボリ
高,558,558,8720,接頭詞,数接続,*,*,*,*,高,コウ,コー
数,560,560,9094,接頭詞,名詞接続,*,*,*,*,数,カズ,カズ
数,560,560,9977,接頭詞,名詞接続,*,*,*,*,数,スウ,スー
雄,560,560,9092,接頭詞,名詞接続,*,*,*,*,雄,オ,オ
ひと,560,560,6507,接頭詞,名詞接続,*,*,*,*,ひと,ヒト,ヒト
異,560,560,7074,接頭詞,名詞接続,*,*,*,*,異,イ,イ
省,560,560,12152,接頭詞,名詞接続,*,*,*,*,省,ショウ,ショー
超,560,560,3697,接頭詞,名詞接続,*,*,*,*,超,チョウ,チョー
常,560,560,7356,接頭詞,名詞接続,*,*,*,*,常,ツネ,ツネ
突っ,559,559,6558,接頭詞,動詞接続,*,*,*,*,突っ,ツッ,ツッ
毎,560,560,7806,接頭詞,名詞接続,*,*,*,*,毎,マイ,マイ
快,560,560,7321,接頭詞,名詞接続,*,*,*,*,快,カイ,カイ
急,560,560,5826,接頭詞,名詞接続,*,*,*,*,急,キュウ,キュー
名,560,560,8714,接頭詞,名詞接続,*,*,*,*,名,メイ,メイ
在,560,560,6651,接頭詞,名詞接続,*,*,*,*,在,ザイ,ザイ
お,560,560,6374,接頭詞,名詞接続,*,*,*,*,お,オ,オ
現,560,560,7134,接頭詞,名詞接続,*,*,*,*,現,ゲン,ゲン
全幅,558,558,6169,接頭詞,数接続,*,*,*,*,全幅,ゼンハバ,ゼンハバ
古,560,560,7705,接頭詞,名詞接続,*,*,*,*,古,コ,コ
古,560,560,8348,接頭詞,名詞接続,*,*,*,*,古,フル,フル
超,557,557,6585,接頭詞,形容詞接続,*,*,*,*,超,チョウ,チョー
延べ,560,560,7289,接頭詞,名詞接続,*,*,*,*,延べ,ノベ,ノベ
本,560,560,6640,接頭詞,名詞接続,*,*,*,*,本,ホン,ホン
半,560,560,8172,接頭詞,名詞接続,*,*,*,*,半,ハン,ハン
クソ,557,557,4841,接頭詞,形容詞接続,*,*,*,*,クソ,クソ,クソ
奪,560,560,6417,接頭詞,名詞接続,*,*,*,*,奪,ダツ,ダツ
未,560,560,4067,接頭詞,名詞接続,*,*,*,*,未,ミ,ミ
共,560,560,9030,接頭詞,名詞接続,*,*,*,*,共,キョウ,キョー
重,560,560,7704,接頭詞,名詞接続,*,*,*,*,重,ジュウ,ジュー
バカ,560,560,5507,接頭詞,名詞接続,*,*,*,*,バカ,バカ,バカ
全高,558,558,6575,接頭詞,数接続,*,*,*,*,全高,ゼンコウ,ゼンコー
党,560,560,10825,接頭詞,名詞接続,*,*,*,*,党,トウ,トー
来,560,560,9006,接頭詞,名詞接続,*,*,*,*,来,ライ,ライ
ノン,560,560,4559,接頭詞,名詞接続,*,*,*,*,ノン,ノン,ノン
全,558,558,8074,接頭詞,数接続,*,*,*,*,全,ゼン,ゼン
前,558,558,9697,接頭詞,数接続,*,*,*,*,前,ゼン,ゼン
築,558,558,6674,接頭詞,数接続,*,*,*,*,築,チク,チク
無,560,560,4967,接頭詞,名詞接続,*,*,*,*,無,ム,ム
旧,560,560,5284,接頭詞,名詞接続,*,*,*,*,旧,キュウ,キュー
実,560,560,8357,接頭詞,名詞接続,*,*,*,*,実,ジツ,ジツ
自,560,560,9788,接頭詞,名詞接続,*,*,*,*,自,ジ,ジ
中,558,558,10917,接頭詞,数接続,*,*,*,*,中,ナカ,ナカ
中,558,558,10491,接頭詞,数接続,*,*,*,*,中,チュウ,チュー
週,560,560,9940,接頭詞,名詞接続,*,*,*,*,週,シュウ,シュー
好,560,560,5398,接頭詞,名詞接続,*,*,*,*,好,コウ,コー
向,560,560,7107,接頭詞,名詞接続,*,*,*,*,向,コウ,コー
追,560,560,7928,接頭詞,名詞接続,*,*,*,*,追,ツイ,ツイ
某,560,560,4614,接頭詞,名詞接続,*,*,*,*,某,ボウ,ボー
相,559,559,7567,接頭詞,動詞接続,*,*,*,*,相,アイ,アイ
まる,558,558,8459,接頭詞,数接続,*,*,*,*,まる,マル,マル
前,560,560,5052,接頭詞,名詞接続,*,*,*,*,前,ゼン,ゼン
くそ,557,557,8067,接頭詞,形容詞接続,*,*,*,*,くそ,クソ,クソ
薄,560,560,6743,接頭詞,名詞接続,*,*,*,*,薄,ウス,ウス
ド,560,560,7721,接頭詞,名詞接続,*,*,*,*,ド,ド,ド
皆,560,560,7971,接頭詞,名詞接続,*,*,*,*,皆,カイ,カイ
分,560,560,9422,接頭詞,名詞接続,*,*,*,*,分,ブン,ブン
後,560,560,10503,接頭詞,名詞接続,*,*,*,*,後,コウ,コー
後,560,560,10550,接頭詞,名詞接続,*,*,*,*,後,ゴ,ゴ
諸,560,560,6579,接頭詞,名詞接続,*,*,*,*,諸,ショ,ショ
別,560,560,7389,接頭詞,名詞接続,*,*,*,*,別,ベツ,ベツ
準々,560,560,4682,接頭詞,名詞接続,*,*,*,*,準々,ジュンジュン,ジュンジュン
み,560,560,9198,接頭詞,名詞接続,*,*,*,*,み,ミ,ミ
弱,560,560,6343,接頭詞,名詞接続,*,*,*,*,弱,ジャク,ジャク
ど,560,560,9464,接頭詞,名詞接続,*,*,*,*,ど,ド,ド
初,560,560,6188,接頭詞,名詞接続,*,*,*,*,初,ハツ,ハツ
初,560,560,11211,接頭詞,名詞接続,*,*,*,*,初,ショ,ショ
ご,560,560,6655,接頭詞,名詞接続,*,*,*,*,ご,ゴ,ゴ
両,560,560,4873,接頭詞,名詞接続,*,*,*,*,両,リョウ,リョー
入,560,560,7748,接頭詞,名詞接続,*,*,*,*,入,ニュウ,ニュー
いま,560,560,10537,接頭詞,名詞接続,*,*,*,*,いま,イマ,イマ
各,558,558,5860,接頭詞,数接続,*,*,*,*,各,カク,カク
逆,560,560,4085,接頭詞,名詞接続,*,*,*,*,逆,ギャク,ギャク
主,560,560,8159,接頭詞,名詞接続,*,*,*,*,主,シュ,シュ
可,560,560,6711,接頭詞,名詞接続,*,*,*,*,可,カ,カ
横,560,560,8969,接頭詞,名詞接続,*,*,*,*,横,ヨコ,ヨコ
小,558,558,10383,接頭詞,数接続,*,*,*,*,小,コ,コ
小,558,558,9938,接頭詞,数接続,*,*,*,*,小,ショウ,ショー
次,560,560,8830,接頭詞,名詞接続,*,*,*,*,次,ジ,ジ
直,560,560,6999,接頭詞,名詞接続,*,*,*,*,直,チョク,チョク
第,558,558,5769,接頭詞,数接続,*,*,*,*,第,ダイ,ダイ
脱,560,560,5854,接頭詞,名詞接続,*,*,*,*,脱,ダツ,ダツ
肝,560,560,7470,接頭詞,名詞接続,*,*,*,*,肝,カン,カン
オール,558,558,4576,接頭詞,数接続,*,*,*,*,オール,オール,オール
女,560,560,8836,接頭詞,名詞接続,*,*,*,*,女,ジョ,ジョ
被,560,560,6634,接頭詞,名詞接続,*,*,*,*,被,ヒ,ヒ
要,560,560,7250,接頭詞,名詞接続,*,*,*,*,要,ヨウ,ヨー
アンチ,560,560,4245,接頭詞,名詞接続,*,*,*,*,アンチ,アンチ,アンチ
親,560,560,8613,接頭詞,名詞接続,*,*,*,*,親,シン,シン
広,560,560,7217,接頭詞,名詞接続,*,*,*,*,広,ヒロ,ヒロ
広,560,560,7232,接頭詞,名詞接続,*,*,*,*,広,コウ,コー
難,560,560,7369,接頭詞,名詞接続,*,*,*,*,難,ナン,ナン
安,560,560,9266,接頭詞,名詞接続,*,*,*,*,安,ヤス,ヤス
抗,560,560,5559,接頭詞,名詞接続,*,*,*,*,抗,コウ,コー
す,560,560,10247,接頭詞,名詞接続,*,*,*,*,す,ス,ス
貸,560,560,7007,接頭詞,名詞接続,*,*,*,*,貸,カシ,カシ
子,560,560,10617,接頭詞,名詞接続,*,*,*,*,子,コ,コ
もと,560,560,7948,接頭詞,名詞接続,*,*,*,*,もと,モト,モト
駐,560,560,5168,接頭詞,名詞接続,*,*,*,*,駐,チュウ,チュー
内,560,560,8512,接頭詞,名詞接続,*,*,*,*,内,ウチ,ウチ
仮,560,560,7390,接頭詞,名詞接続,*,*,*,*,仮,カリ,カリ
約,558,558,4560,接頭詞,数接続,*,*,*,*,約,ヤク,ヤク
少,560,560,6658,接頭詞,名詞接続,*,*,*,*,少,ショウ,ショー
純,560,560,6663,接頭詞,名詞接続,*,*,*,*,純,ジュン,ジュン
翌,558,558,6643,接頭詞,数接続,*,*,*,*,翌,ヨク,ヨク
悪,560,560,5808,接頭詞,名詞接続,*,*,*,*,悪,アク,アク
悪,560,560,7879,接頭詞,名詞接続,*,*,*,*,悪,ワル,ワル
真っ,560,560,6648,接頭詞,名詞接続,*,*,*,*,真っ,マッ,マッ
反,560,560,6113,接頭詞,名詞接続,*,*,*,*,反,ハン,ハン
各,560,560,4133,接頭詞,名詞接続,*,*,*,*,各,カク,カク
計,560,560,9843,接頭詞,名詞接続,*,*,*,*,計,ケイ,ケイ
有,560,560,8889,接頭詞,名詞接続,*,*,*,*,有,ユウ,ユー
上,560,560,10911,接頭詞,名詞接続,*,*,*,*,上,ジョウ,ジョー
真,557,557,8239,接頭詞,形容詞接続,*,*,*,*,真,マ,マ
バカ,557,557,5553,接頭詞,形容詞接続,*,*,*,*,バカ,バカ,バカ
私,560,560,9771,接頭詞,名詞接続,*,*,*,*,私,シ,シ
貴,560,560,7913,接頭詞,名詞接続,*,*,*,*,貴,キ,キ
昨,560,560,8713,接頭詞,名詞接続,*,*,*,*,昨,サク,サク
環,560,560,7949,接頭詞,名詞接続,*,*,*,*,環,カン,カン
高,560,560,6184,接頭詞,名詞接続,*,*,*,*,高,コウ,コー
大,560,560,6104,接頭詞,名詞接続,*,*,*,*,大,ダイ,ダイ
大,560,560,7973,接頭詞,名詞接続,*,*,*,*,大,オオ,オー
下,560,560,8609,接頭詞,名詞接続,*,*,*,*,下,シモ,シモ
表,560,560,8813,接頭詞,名詞接続,*,*,*,*,表,オモテ,オモテ
毎秒,558,558,6144,接頭詞,数接続,*,*,*,*,毎秒,マイビョウ,マイビョー
近,560,560,7756,接頭詞,名詞接続,*,*,*,*,近,キン,キン
単,560,560,8052,接頭詞,名詞接続,*,*,*,*,単,タン,タン
等,560,560,9795,接頭詞,名詞接続,*,*,*,*,等,トウ,トー
微,560,560,7376,接頭詞,名詞接続,*,*,*,*,微,ビ,ビ
打,560,560,7840,接頭詞,名詞接続,*,*,*,*,打,ダ,ダ
向こう,558,558,5753,接頭詞,数接続,*,*,*,*,向こう,ムコウ,ムコー
突き,559,559,7187,接頭詞,動詞接続,*,*,*,*,突き,ツキ,ツキ
偽,560,560,6336,接頭詞,名詞接続,*,*,*,*,偽,ニセ,ニセ
ヤミ,560,560,7352,接頭詞,名詞接続,*,*,*,*,ヤミ,ヤミ,ヤミ
短,560,560,8557,接頭詞,名詞接続,*,*,*,*,短,タン,タン
先,560,560,9679,接頭詞,名詞接続,*,*,*,*,先,セン,セン
ぶっ,559,559,7137,接頭詞,動詞接続,*,*,*,*,ぶっ,ブッ,ブッ
約,560,560,11882,接頭詞,名詞接続,*,*,*,*,約,ヤク,ヤク
負,560,560,7029,接頭詞,名詞接続,*,*,*,*,負,フ,フ
ＰＨ,558,558,5376,接頭詞,数接続,*,*,*,*,ＰＨ,ペーハー,ペーハー
多,560,560,7508,接頭詞,名詞接続,*,*,*,*,多,タ,タ
全,560,560,5592,接頭詞,名詞接続,*,*,*,*,全,ゼン,ゼン
中,560,560,7529,接頭詞,名詞接続,*,*,*,*,中,チュウ,チュー
